fpr,tpr
0.0,0.5768949641653615
0.0,0.5769614125017799
0.0,0.5769993829797333
0.0,0.5771132944135934
0.0,0.5771417722720584
0.0,0.5771797427500118
0.0,0.5772272058474536
0.0,0.5773031468033604
0.0,0.5773506099008021
0.0,0.5774360434761973
0.0,0.5775784327685225
0.0,0.5776164032464759
0.0,0.5776448811049409
0.0,0.577701836821871
0.0,0.5777492999193128
0.0,0.5777967630167544
0.0,0.5778821965921496
0.0,0.5779296596895913
0.0,0.5780056006454981
0.0,0.5782239308937301
0.0,0.5782998718496369
0.0,0.5783663201860554
0.0,0.5784612463809388
0.0,0.5785276947173572
0.0,0.5785941430537757
0.0,0.5786416061512174
0.0,0.5787080544876358
0.0,0.578793488063031
0.0,0.5788314585409844
0.0,0.5789073994968912
0.0,0.5790213109307514
0.0,0.5791162371256349
0.0,0.5791447149840999
0.0,0.5791826854620532
0.0,0.5792111633205183
0.0,0.5792681190374483
0.0,0.5792965968959134
0.0,0.5793535526128435
0.0,0.5794674640467037
0.0,0.5795623902415872
0.0,0.5796193459585173
0.0,0.579666809055959
0.0,0.5797237647728891
0.0,0.5797712278703309
0.0,0.5798186909677726
0.0,0.5799515876406094
0.0,0.5800370212160045
0.0,0.5803312924201434
0.0,0.5803692628980968
0.0,0.5806350562437704
0.0,0.5806730267217238
0.0,0.5807489676776306
0.0,0.5808344012530258
0.0,0.5808723717309792
0.0,0.5809957757843277
0.0,0.5810812093597229
0.0,0.5811191798376762
0.0,0.5813754805638616
0.0,0.5814039584223266
0.0,0.5814609141392567
0.0,0.5815083772366985
0.0,0.5815463477146519
0.0,0.581631781290047
0.0,0.5816792443874887
0.0,0.5819355451136741
0.0,0.5819735155916275
0.0,0.5820209786890692
0.0,0.582068441786511
0.0,0.5821538753619061
0.0,0.5822393089373012
0.0,0.5822772794152546
0.0,0.582315249893208
0.0,0.5823627129906498
0.0,0.5824481465660449
0.0,0.582505102282975
0.0,0.5825810432388818
0.0,0.5826285063363235
0.0,0.5827329251506953
0.0,0.5827993734871137
0.0,0.5831411077886943
0.0,0.5832075561251128
0.0,0.5832740044615312
0.0,0.583378423275903
0.0,0.583406901134368
0.0,0.5834638568512981
0.0,0.5835492904266932
0.0,0.5836632018605534
0.0,0.5836916797190185
0.0,0.583786605913902
0.0,0.5839384878257156
0.0,0.5840049361621339
0.0,0.5840523992595756
0.0,0.584090369737529
0.0,0.5841283402154824
0.0,0.5841568180739475
0.0,0.5842042811713892
0.0,0.5842422516493426
0.0,0.5843276852247378
0.0,0.5845934785704116
0.0,0.5847643457212017
0.0,0.5848307940576202
0.0,0.584906735013527
0.0,0.5850111538278988
0.0,0.5850776021643173
0.0,0.5852010062176658
0.0,0.5852579619345959
0.0,0.5853433955099909
0.0,0.5854193364658977
0.0,0.5855047700412929
0.0,0.58575157814799
0.0,0.5857895486259433
0.0,0.5858654895818501
0.0,0.5859224452987802
0.0,0.585969908396222
0.0,0.5863211353172908
0.0,0.5863970762731976
0.0,0.5864730172291044
0.0,0.5865204803265461
0.0,0.5865489581850112
0.0,0.5866343917604063
0.0,0.5867198253358014
0.0,0.5867767810527315
0.0,0.5868147515306849
0.0,0.5868527220086383
0.0,0.5869191703450567
0.0,0.5870235891594285
0.0,0.587118515354312
0.0,0.5871849636907305
0.0,0.5872514120271489
0.0,0.5873273529830557
0.0,0.5874507570364041
0.0,0.5875266979923109
0.0,0.5876311168066828
