fpr,tpr
0.0,0.0
0.0,0.018643504675115097
4.3999882666979556e-05,0.018662489914091793
5.8666510222639404e-05,0.018671982533580142
7.333313777829925e-05,0.018681475153068488
0.00011733302044527881,0.018994731596183968
0.00020533278577923792,0.027433670321325168
0.00021999941333489777,0.0389956808581328
0.00021999941333489777,0.0400873320992928
0.00021999941333489777,0.05061464711187052
0.00021999941333489777,0.05130760833451991
0.00021999941333489777,0.05203854003512269
0.00021999941333489777,0.05254164886800513
0.00021999941333489777,0.05706013574445868
0.00021999941333489777,0.05806635341022355
0.00021999941333489777,0.05832265413640894
0.00021999941333489777,0.05953770943091746
0.00023466604089055762,0.060676823769519196
0.00023466604089055762,0.060838198300821114
0.00023466604089055762,0.06295505244672267
0.00023466604089055762,0.06323033841188476
0.00023466604089055762,0.06525226636290285
0.00023466604089055762,0.06660971094973658
0.00023466604089055762,0.06881199867103327
0.00023466604089055762,0.06894489534387015
0.00023466604089055762,0.06914424035312544
0.00023466604089055762,0.06967582704447292
0.00023466604089055762,0.07188760738525796
0.00023466604089055762,0.07236223835967535
0.00023466604089055762,0.07418482130143814
0.00023466604089055762,0.07423228439887987
0.00023466604089055762,0.07489676776306421
0.00023466604089055762,0.07585552233138734
0.00023466604089055762,0.07656746879301343
0.00023466604089055762,0.07673833594380369
0.00023466604089055762,0.07947221035644786
0.00023466604089055762,0.07998481180881864
0.00023466604089055762,0.08118088186435046
0.00023466604089055762,0.08179790213109307
0.00023466604089055762,0.08385780056006455
0.00023466604089055762,0.0847785846504343
0.00023466604089055762,0.08900280032274906
0.00023466604089055762,0.08962931320898002
0.00023466604089055762,0.09039821538753619
0.00023466604089055762,0.09126204376097584
0.00023466604089055762,0.09787839954435426
0.00023466604089055762,0.09833404527979496
0.00023466604089055762,0.09968199724714034
0.00023466604089055762,0.09984337177844226
0.00023466604089055762,0.10004271678769756
0.00023466604089055762,0.10097299349755565
0.00023466604089055762,0.10248231999620296
0.00023466604089055762,0.10275760596136504
0.00023466604089055762,0.10304238454601547
0.00023466604089055762,0.10319426645782903
0.00023466604089055762,0.10326071479424748
0.00023466604089055762,0.10347904504247947
0.00023466604089055762,0.10366889743224643
0.00023466604089055762,0.10394418339740852
0.00023466604089055762,0.10827281788409511
0.00023466604089055762,0.10859556694669895
0.00023466604089055762,0.10935497650576677
0.00023466604089055762,0.10969671080734729
0.00023466604089055762,0.11023779011818312
